	GSM254625	GSM254626	GSM254627	GSM254628	GSM254629	GSM254630	GSM254631	GSM254632	GSM254633	GSM254634	GSM254635	GSM254636	GSM254637	GSM254638	GSM254639	GSM254640	GSM254641	GSM254642	GSM254643	GSM254644	GSM254645	GSM254646	GSM254647	GSM254648	GSM254649	GSM254650	GSM254651	GSM254652	GSM254653	GSM254654	GSM254655	GSM254656	GSM254657	GSM254658	GSM254659	GSM254660	GSM254661	GSM254662	GSM254663	GSM254664	GSM254665	GSM254666	GSM254667	GSM254668	GSM254669	GSM254670	GSM254671	GSM254672	GSM254673	GSM254674	GSM254675	GSM254676	GSM254677	GSM254678	GSM254679	GSM254680	GSM254681	GSM254682	GSM254683	GSM254684	GSM254685	GSM254686	GSM254687	GSM254688	GSM254689	GSM254690	GSM254691	GSM254692	GSM254693	GSM254694	GSM254695	GSM254696	GSM254697	GSM254698	GSM254699	GSM254700	GSM254701	GSM254702	GSM254703	GSM254704	GSM254705	GSM254706	GSM254707	GSM254708	GSM254709	GSM254710	GSM254711	GSM254712	GSM254713	GSM254714	GSM254715	GSM254716	GSM254717	GSM254718	GSM254719	GSM254720	GSM254721	GSM254722	GSM254723	GSM254724	GSM254725	GSM254726	GSM254727	GSM254728	GSM254729	GSM254730	GSM254731
210666_at	6.73275962348464	7.44171214063193	7.43340908381248	7.40214220498893	7.67646802334281	6.80795634271311	6.98547583176708	7.00347977107416	7.31687700313006	7.3044418449148	7.59518918111972	7.16872330182358	7.07691512258839	7.4557794530537	6.63993650947297	7.92366628386248	7.15576851796846	6.88416089256435	7.19413982104766	7.78490107682549	7.52618522964866	7.01922751756921	7.50533077020898	7.603074379166	7.33605922290025	6.73948582561941	6.94625227714322	7.30674245855292	7.64785095246918	7.34980320721882	7.80981218773419	7.18647863350573	6.84688772973548	6.83173606999079	7.37235373928847	7.11893127556753	6.66609333849879	7.00088779999353	6.58961355374913	7.59861315766399	7.06968848717795	6.60934970580734	6.98900227615503	7.32210573139671	6.99657650585022	7.09756127580879	6.71228299082567	7.12828496073146	7.20473236459911	7.41983073448537	7.09658021427551	7.41787402254544	8.09019073701653	7.00752871536533	7.48233957648144	6.89467590580363	6.85280943832793	6.99300488682701	7.19471254123687	6.7342825469242	7.6731837225731	7.01171814917427	6.88576315402223	6.87150005871309	7.3066683866752	7.12813219054519	7.28531917265285	6.79618050553587	7.41994359451285	7.57965199527054	8.12538066773686	7.11314358986086	7.57316561851097	7.44664396084614	7.2882623300746	6.79903468866948	7.28024132648985	7.571923254124	7.81824865826569	7.66177023578536	6.55491490319394	7.07873611666109	6.96555885764464	7.27248530701945	7.25500964197082	7.1036958712979	7.59051716219628	7.53168836431899	8.20881209833156	7.16796365946949	7.92911816746158	6.87339909576633	7.42685451189428	8.25147604449173	7.33648739669741	7.40350570095802	6.93322085613916	7.31975588993537	7.52072858936227	7.13110239265917	7.85155760032027	7.30895436961752	7.51013204077584	7.51789044297493	7.38222680689302	7.61428882385457	7.74151225675472
220390_at	5.10778274620701	5.22975400659595	5.39211886040728	5.26594269681179	5.10984279879151	5.41215668965533	5.44767031110842	5.21310817120577	5.28309816052934	5.30566475151731	7.38668193734861	5.04558028875647	5.67377680481353	6.76924976369724	5.90461292187876	5.24178936179644	5.19273750708692	5.30790418655916	5.76563143772376	5.2287865068839	5.22758825998967	6.67410999062752	5.46257235299613	5.36022000596712	5.27617128112073	5.54396733224914	5.26356826488032	5.31405412986483	5.89953389908786	5.59519497512493	5.55594138029863	5.32532512469243	5.61832398192993	5.82592197314308	5.28455649098827	5.34064621343502	5.19603563303573	5.97857848429293	5.34748369472608	5.48236869828754	5.220084225653	5.1530089061674	5.99808003516907	6.16689977718267	5.49806443298754	5.05720178716731	5.1222237495706	5.52831374633428	6.62204439377433	5.1667942049371	5.37570965149725	5.79450109016649	5.3517082740699	5.25323845250328	5.51825052118777	5.97705610413052	5.51917007211555	5.55243548567949	5.36818163590358	5.11791487913547	5.31967029280906	5.33193354343329	5.0300197509857	5.37223349424769	5.84524031081968	5.38393556397126	5.48512132064353	5.02925353503666	5.73000006325963	5.3008190475218	5.16402909621531	5.23092127538809	5.18208687864013	5.5353567168625	5.23884618712709	5.11994858282646	5.11197885495828	6.59789380104438	5.71982026302881	5.15201301931141	5.1255378258544	5.14091249985054	5.23932001303186	6.58995841085545	5.59561841574178	5.69399455926549	5.5328847450597	5.30808998723564	5.89146550818239	5.52274536187146	5.23275427947037	5.04000432166209	5.48156294528718	5.34657596628088	6.45771876688778	7.31934677406127	5.15493005704194	4.90925845471229	8.26861672074198	6.50893640571883	5.92192736598626	5.68836738278056	5.43600908898445	6.19153219870904	5.2917422922448	5.30092959506069	6.00721158361653
208851_s_at	10.2756400787848	8.43610693766029	8.37371953750571	8.43770518141905	8.46383278677375	9.90218437421127	8.65682610704856	10.2224432131501	9.22198066316722	9.00378154318958	8.34141609821061	9.75735384650027	9.17391823425487	8.72635260450153	10.2963269912781	8.69818622157158	9.2475839660454	8.84762446833216	8.43897785438886	8.95349899229972	8.84581430547579	8.20047617048976	8.9649787231554	8.52303555308498	8.49381652281158	9.1470722252409	8.85474451228476	9.50260370945153	8.0672283674747	9.42177368604485	8.3091819948655	9.22507106739303	9.9385457591175	8.60882749106212	9.48267925965373	8.29334954684114	9.43246505341708	9.42853545484946	9.17723643208956	8.78437957833784	8.54271353575626	9.94606037475232	8.30200761056519	9.60653158412776	8.29791390810303	9.91905208332843	9.20502833076421	9.25138858840928	8.41599890634382	9.49371798508977	9.24090422340532	8.24129525627207	9.55698094942556	9.37578249467409	8.87454342419885	9.33119096157888	7.98258467977408	10.4484993039559	7.78412466239876	9.90732082086267	8.35183875254357	9.32987601940722	10.6035865552143	9.27569598698292	8.33016897763942	9.1190161039186	8.56324886116835	9.82466110526967	8.42264748364494	9.49610793917913	9.52866086159934	10.2568610341716	8.96969629831173	9.2113168957414	8.88477517237554	9.13030125443267	9.08718535728212	8.49743446188516	8.74602549383451	8.76081247280437	9.51958123396105	9.06721160007448	11.0675415268738	8.93793914234651	8.81111473195856	11.1277509421887	8.62219663419404	8.48782740868699	9.10424417069717	9.46465144906186	8.47671363706036	10.5070019419686	9.27850920770426	10.09018345387	8.09028532618479	9.26787586437362	9.96397865029434	9.10424417069717	10.5406834578434	8.73603817935678	8.8578550882445	10.2726437578498	9.87950545833818	9.68912017252484	9.41956815767465	8.6118696640587	8.39771090468829
201622_at	10.4930560224247	9.86273999140539	10.2032184653087	9.72920036361378	10.4499311356798	10.245075891402	10.1103664104906	10.4682887042301	9.90937459029246	9.81957363210439	9.95558358344298	10.6133339497512	10.5403934808122	10.1115524115433	10.1820331897072	9.60274151872016	10.0801386615959	10.4907336083993	9.74004145469583	9.78438556136631	10.0106591822422	9.8757059117267	10.931635954009	10.0270896143068	9.97843508150792	10.5637152547958	9.74145959486258	9.96090645080973	10.2695886365214	10.6268637253684	10.1484888139162	10.2538344061848	10.4017703908739	10.0757795827335	10.0891407269123	10.0010057015	10.5012950758965	10.2327662220109	9.78685063822109	10.4038565043453	9.82307704006244	10.3345447928229	10.2037649552027	10.4859481444689	10.22191910733	10.357622258721	10.0736560519927	10.2477298908491	10.1778386713465	10.5447386373403	10.8645364246456	10.1118068941313	9.44893522030398	10.4686219447852	10.0611078104065	10.4999830990414	9.43376755570912	10.0956931481338	10.3170947393297	10.5644129944342	9.73573261057558	10.6411046095892	10.677460728829	10.4605016271166	9.82061536991973	10.6402666360428	10.006023498476	10.9001908733406	9.93069135339235	10.4487617141051	10.4379741553053	10.4263425193734	10.2689654791687	10.7087358503264	10.351232186311	9.42836178299799	10.2989578400105	9.9039708347838	9.80099449368333	9.94028083980024	10.5196452644918	9.7751924447975	10.560308481024	10.1652931062616	10.6311348286306	10.2577960896777	10.1138571850803	9.24379393635832	9.8918782313193	10.4599398795805	9.80077667318645	10.5564001525759	10.0228144453441	10.5725373364469	10.0517539715607	10.0747503904451	10.9006696254463	10.7352954230372	10.2380898531503	10.8591275235851	10.5086494114465	10.2810994222425	10.2758640827228	10.4328170743992	10.3640013273317	10.2170800952287	10.0651571053501
204950_at	7.60737277545248	8.56745279960936	7.24064081477805	7.85680396008129	6.96464969576302	7.39756453994477	7.40785130610546	8.00368789584987	6.86759015102395	7.52199074330111	7.64773078007576	6.38550897537372	7.28033648007908	7.67331823599415	6.91827482188545	7.49299795854091	7.42630992892717	7.30519355729572	8.05982323289953	7.84293415546186	7.68594820979503	7.90828301409913	7.08589851152966	7.46164478941107	8.26675218940402	7.38710559308382	7.76563705061956	7.48664119876591	7.82599146674977	7.34327400503406	7.43802260702081	7.30884346292825	7.50186931049863	7.89333262309368	7.1720588514855	7.90407998218335	7.5813758569406	7.68486943078863	6.90505562156691	7.2255856397628	7.84799371029673	7.33028195812136	7.93864349132064	7.52441696430077	7.94960272701062	7.41390169698804	7.05992345978778	7.33617930243659	8.32431576866749	7.64221199284001	6.99934342135285	7.64715821561002	7.38314035979384	6.87541571551591	7.29438302905315	7.06101967667999	7.28656423120133	7.61616456242348	8.15630585878883	7.38932922321581	7.97585356469557	7.46154393223536	7.38559634355801	7.5187915886669	7.80154919345969	7.60722269206926	7.79029954599918	7.51625959763899	8.03860063975952	7.38951094284324	8.17287715765625	7.80590077222409	7.50393644555899	7.42165334310444	8.32964772202243	6.12057669393278	6.86238189693522	7.79195559909418	7.5177922507184	6.68565770418236	6.9512978742335	7.73550723849527	7.65242087523513	8.02800679594957	7.68700231761949	8.26730104056301	7.54435967048005	7.77149924804991	8.08031745756698	7.30252876547272	8.23374910703862	8.07439571555302	8.25535854321883	7.04755457137338	8.10567932692247	7.16221936517276	6.85331830253549	7.8450671650516	8.10155503398082	7.30065287349454	7.70176976958436	7.66574431992334	8.06525922443565	7.38774759872514	7.09370102845111	8.21569629128261	7.97832642159825
211048_s_at	10.6717165107549	8.65112378781295	11.0349779003299	8.51024638774794	9.66163894976036	9.76855731658062	7.36540412252995	8.977582361858	9.99032857686717	8.38778213734699	8.63404442064912	10.3920505630951	10.4990658931846	8.86764592215637	9.93139216313032	8.05977487231467	9.14636197251222	10.0989654747267	8.34498993774541	7.68620496351406	9.43122394065965	8.65456411651497	10.367772969116	9.10816300889633	8.62268954533656	9.9308071043071	8.34187801900788	9.91749110244136	8.87783471710222	9.60867186607425	8.7887979188338	9.15915274418046	9.02519161525936	8.70856577114726	10.6295795685362	8.56264325337476	9.67978393348147	8.88489880381383	9.31237283530143	10.0398156461673	8.26538869280831	9.49050257059811	9.02248304062486	9.97455470755254	9.01921821784816	9.88898103802817	8.75130887765073	9.07489735203785	8.65909773854268	9.98938941646898	10.725745216993	8.99862901530276	7.99529675146488	9.89985714776618	8.67809342322733	10.2874469812509	8.08832482425402	9.62496860238122	8.89303476029814	9.84561250681112	7.65699443177296	10.135835170961	10.0805872915933	9.53635818407505	8.60817119608305	10.7228040411136	8.92319581008555	10.3676863241455	8.74561040858078	10.1532493217393	9.26105985934567	9.30055843553457	9.64828208402599	9.69979319574587	8.80515129040048	9.80180054455899	9.72992126051879	8.47373714759055	8.75710193454367	9.32823974034681	10.1258815334623	8.55069226111052	9.86530014178214	8.96958651427252	10.1537076792222	9.50038916312971	8.41747648209271	7.65713819542308	8.68026733058196	9.91663913363509	8.55953053139606	10.1720260157198	8.85689932864042	9.666233265577	8.70767655777086	9.43654286814217	10.3887110255824	9.7833463764925	9.16730958743141	10.3004781062391	8.74183329195155	8.70609796862063	8.8257075744799	9.97212609064888	9.45940648589708	8.81615123147131	8.62892321714561
210283_x_at	10.2291566130246	9.49789559716688	9.60684411169234	9.64020032092035	9.54926000795695	9.6264887791865	9.09745339766342	9.4196175722681	9.8766058251468	9.01533278352447	8.18910572841395	9.40005447024546	9.5773029843474	8.75029301789491	9.15478180789555	8.94196556008524	9.64901704716334	10.4440631333336	9.4748709230545	9.11658438519968	8.97413471987713	9.63797839451984	10.6019160097331	9.25834934025425	9.82437808620118	10.4465402847417	9.54670834094216	9.7534758743537	9.56201455855544	9.92145166946385	9.34992849904862	8.89663747456526	9.36882319136672	9.55998337571028	9.92674853644869	9.15604793322655	9.89758308976315	9.51311496867923	10.709049067638	10.2209761555277	9.45748611535989	9.76999030693409	9.00772105299501	9.8668388201343	9.55428222873631	9.44650488453544	9.06270998624336	9.21618254368547	9.56726440608545	10.4062873362808	9.40879837924939	9.51788988686705	7.98688557152492	10.0179646424848	9.18014609565687	10.5804429524657	10.2815602207199	10.0950843203799	9.9797073576216	9.30967911745351	8.8488699704233	9.82588072360646	10.0595599446446	10.5735121407708	10.1082068741689	9.77202893960241	9.4704744083434	10.2541368305608	9.57243917848766	9.68392648564217	9.19276453295526	10.0584531001379	11.2337921557243	9.32954320998664	9.55202452002004	9.67691765415007	9.35102422802104	8.80146475101943	8.9631794797474	9.20230197139625	10.5767970455186	9.54418611804629	10.1580605263185	9.2240931290971	10.8716280640031	9.62984852528681	8.85082511105486	8.96215328163791	8.50462913237934	9.45183565742286	8.61244826870487	10.1886305297639	9.45749333306918	9.29933031597503	9.39767877317857	9.363374749064	10.1391586170079	10.1523783136133	9.33444395558008	10.4398964937443	8.89946848943718	9.78388617419471	9.41133443494166	9.49523380128768	9.48001319641111	9.32398625368527	9.07180148675562
204436_at	9.09135318856774	9.10032676963057	9.04460643168431	9.12877161490725	8.80618840514541	8.99126812353479	8.95186398423301	9.73598809843741	8.88913677512726	9.39731018088513	9.67637309125166	9.17420585274701	8.80355384600109	9.60437290397822	9.25981117773331	9.33087398583686	8.91040067869233	8.44169826029513	9.22585842344276	9.34745828267253	9.20290606141405	9.34636057536337	9.18589736066303	9.18928816733153	9.3726203013835	9.08946597347309	9.77675175972291	9.25873277150254	9.78726764525119	8.84259385283016	9.27071057343041	8.83551179017833	9.2090651906563	9.34940820810755	8.73113825744068	9.57772014338212	9.16879282074506	9.35247130927403	9.1821382065042	8.72675219805912	9.33844331841812	8.66076259916431	9.3257111797892	9.03725153007091	9.54586363473431	9.52270475485196	9.3024466840812	8.96719838070124	9.30763582454534	9.3070968718094	8.84257271146668	9.53291919602103	9.19911217242571	9.13928082960174	9.42638661282454	8.71530874704652	9.06521008933467	9.20630584390203	9.14498728898888	9.32473980721616	8.98078040658752	9.08720719245038	8.9513332182747	8.98193244244186	9.30681460719713	9.32846021618405	9.40344426665801	8.38559848613816	9.55927393119552	8.71906277222135	9.33540299602466	9.65092817521797	8.80766921446026	9.26259861459038	9.47232570856331	8.74105521195808	8.89706710900474	9.217912986381	9.29471477643336	8.73827057578771	8.82653464491296	9.55523716220922	9.31047193854331	9.40062248975224	8.66634166844116	9.18069466151445	9.78018098258307	8.70962851194507	9.19532772896884	8.97035960400121	9.4172056539189	9.25625373431884	9.7329448067397	8.83207414458986	9.35091982339431	9.20492176890497	8.87657286664311	9.07871564664651	9.36652731954757	8.67765386154881	9.2682463390283	9.10700592866048	9.77349999346464	9.35354897553411	9.06775296592935	9.74471506115442	9.46313999116306
221000_s_at	5.94211693563759	6.01462044011317	6.09915649300746	5.99964674127004	6.29082403492866	6.32897360812682	6.071645583856	6.23554531836551	6.17667182641217	6.27726739937023	6.06623983586984	6.18792335420586	6.04492483547986	6.20799300766543	6.05476650318989	6.36694538482752	6.29208119901558	5.87916198517776	5.9974315711945	6.12272034333346	6.01886438973061	6.14469401471137	6.44713151695454	6.16467270082814	6.02526726353072	5.94968501340848	6.28190192549163	6.09541508898998	6.08769755317881	6.04720420690978	6.52358071678388	6.09791309921432	5.86320111999354	5.94839626135958	6.05011380374947	6.30987589879816	5.92212794642956	6.45536879718199	5.78978813525064	6.18411071023582	5.99865944019836	6.20173412356986	6.09491737330849	6.15570779292577	6.42301273029069	5.68011920336523	6.42660414789131	6.13950032041224	6.49811123678549	6.27679598009957	6.21777761252358	6.04196827631913	6.57416877752202	6.32305980856954	6.23313900529423	6.37226268331049	5.91128842052456	6.00818193236314	6.29140045158902	6.27770009563828	6.09808894201342	6.28532137445379	6.12064607896891	6.35052485140753	6.08969784902707	6.58869753937653	6.2118237082954	6.18884131298965	6.20252078128768	6.41321626475693	6.65052144134383	6.53713611487793	6.49839314123272	6.50373775873573	6.24618119967132	6.01956946319646	6.91836909288633	6.06781537553896	6.23202946506481	6.18798249064131	6.35400812485818	5.9617337779353	6.72046971733594	6.38394424564378	6.11244381575273	6.08110617876591	6.17527707459024	6.27133863254736	6.13298327829646	6.48297021561478	5.98751800550892	6.04688953968249	6.18301093183408	6.2044895479963	6.45373816086351	6.75498136877852	6.87834752533941	6.34107764192275	6.455020745333	6.57192174184628	6.37140917218222	6.14798658899286	6.387258212145	6.20993066160201	6.25477325207043	6.36995597590237	6.50006478791131
206037_at	7.82180417316855	8.23292918778537	8.43826115518637	8.2117174410175	8.38820799645735	8.11382216686916	8.32030861306591	8.24888101204607	8.42847275706777	8.64469872209973	8.49156252835078	8.24175370638184	8.22210555125566	8.25613675710877	8.17708919227328	8.10738670916093	8.33144012659249	8.15894268374006	8.50559312827987	8.25667417545623	8.02827360304316	8.17863471083053	8.07854823906126	8.4312716679827	8.24333294298795	8.18600231119763	8.28811894086846	8.201574288007	8.1436520312034	8.18248223440769	8.16777055887209	8.14914808616566	8.25584981285219	8.25159295310724	8.03120191250412	8.32081846353533	8.2686095848511	8.28189815902357	8.06694570675669	8.23060383917394	8.29006400744799	7.97724303694554	8.29740315845511	8.20064897311702	8.39810862456762	8.01704236998113	8.17399443249452	8.23270434854544	8.29136810213698	8.11834205523968	8.1632039880929	8.10019916720258	8.41245599440557	8.38952000776975	8.49845810746439	8.20908929063219	8.10724280323639	8.33446533219363	8.31626792764599	8.12123936184645	8.40048303465473	7.92488447471772	7.70885036025907	7.99030520365619	7.97692636881172	8.46900978747919	8.32507926112125	7.91355614769977	8.28590815710064	8.28972644613585	8.18341652704799	8.30929620887506	8.1985657407128	8.24731353064139	8.36028048360296	8.3256531003238	8.21235152123664	8.17964549431022	8.35694298372183	8.44907025143745	8.01207414668274	8.26856862694899	8.2049212489373	8.33430847487805	8.55277848155877	8.04832909158364	8.29383070512656	8.35242706969134	8.19955716432236	8.06818219611631	8.48365691456491	7.9675451533654	8.26823342872931	8.13345726770162	8.41238622894029	8.50364660400839	8.07087542076374	8.4529326418848	8.12614456173029	8.18802782255176	8.42297412122958	8.00210566860641	8.18904848853931	7.85468998923488	8.27499022437701	8.13732543224707	8.47461288709584
200627_at	11.0186779215692	11.2723885310231	11.3969232337631	11.1056388963888	11.1921775900566	11.5417405717242	11.5619397924115	10.898163048965	11.9466294277679	10.3227722549889	10.7057218929292	11.2373302447449	11.1575223205779	10.7894399218904	10.7059348614292	11.001829141752	11.5461878481548	11.9515565862279	10.9301778603619	10.9087934715639	11.0544975044388	11.5341295322689	11.274420387994	11.3213689651923	11.3446052176512	11.9476083888169	11.2455725783504	10.633403510593	11.2544136859367	11.7488198796144	11.1248816908424	11.035342849587	10.3746401786521	10.9861628510287	10.9204218804853	11.1325755337634	11.388780101845	11.1248661734598	11.7271137230785	10.4993677261965	10.8542729913262	11.3519075285942	11.17060844596	11.4342976396128	11.0544478361866	10.9922596423114	10.8852134870403	11.2699444053166	11.3622223033674	11.5022657581776	10.9879713227528	11.132349011377	9.83431947927954	11.3454408208265	10.7446832551748	11.4691122266113	11.6411974279553	11.9040807138534	11.4303659096792	11.3475540017894	10.5629505953718	11.2877206728539	11.7008577645824	11.1829859305132	11.233811990319	11.1840065986356	10.9975387134266	11.7740758023509	10.8632186233379	11.3359546434378	10.4624850052324	11.2129062323203	11.3623626985999	10.838285813573	11.021840691177	11.9316479481345	10.4197203097849	10.8479220039392	10.9730393617124	11.3888165422939	11.46550106218	11.3959472100461	11.7146071928899	10.9043186175321	11.5811573061083	11.3830754286729	10.7013654185732	10.0756220132395	10.63094677539	11.4162541467848	10.6810336116839	11.4488893580836	11.0119861203033	10.7372829744405	11.2709103229297	11.2920303994057	11.7373979931331	11.0184248285998	11.4265189496969	11.5785661600571	10.5605147615021	11.095935878918	11.1840772754793	11.0946727920351	11.1063250385764	11.1393154761367	10.868853820639
217792_at	9.97572928513886	9.78078335835134	9.88868474644926	9.92825524894142	9.93191101502317	9.53158249664266	9.53451502740299	9.98131998340138	9.15395942560795	9.62636676526299	9.3837636395972	9.24374591144623	9.24283643051471	9.62715701876719	9.56220143874487	10.2910782157783	10.0406157745975	9.73415521378145	9.91151265396293	9.83009121016044	9.61372484981259	10.0652253867378	9.06978324332135	9.85709129573781	9.89177035893388	9.61821442194412	9.68484692622367	9.56098621666715	9.78177840945834	9.94671836794934	9.95472271514597	9.43883690006339	9.54245999883638	10.0699823908375	9.53412746055984	9.74686734581928	9.53750267987754	10.0097553687089	9.91854936144447	9.64587970582332	9.93227942702493	9.76101700689485	9.92124141874486	9.06294603573959	9.87909238147217	9.49125163377255	9.61920962440271	9.38702228174993	10.0759071726353	9.42135398499638	9.09134384997774	10.0323030677831	9.53483952695872	9.6193780951459	9.91954923888498	9.44209640553471	10.356035606846	9.64845646439772	10.125499647544	9.90849834450344	9.91814930212342	10.1159799094631	9.41969012544994	9.44902054205697	10.0797581495616	10.5611412502301	9.74931526494225	9.25710813608398	9.79074031764354	9.55983319053074	9.5788875472206	9.47507998167426	9.65987516584174	9.24670037697474	9.86421493422898	9.78351628971162	9.26943861671193	9.62738046333991	9.66172531467977	9.35467477109588	9.80489318856056	10.0046928214412	9.73406275444373	9.62597368320231	10.3769094830727	9.88219076262163	9.54055173725117	9.59841623744677	9.57171414780133	9.42159939276049	9.65398489379248	9.84946103419501	9.46804370523677	9.98315563672717	10.0273483885338	9.7160455443711	9.77497851482909	9.75838710063037	9.73525387659536	9.8678247156868	9.71961698778883	10.0339681660411	9.85785083320112	9.79851927383789	9.40399346644551	9.82275358320929	9.86954032698144
201536_at	9.67896701820691	9.7131112867712	9.16002812644254	9.80909035557755	9.04412362720987	9.05850095813756	9.13390982365255	9.69465076773227	9.30227663243661	9.65031519919563	9.89888368893487	9.67539536436297	9.64822552389714	9.85454976897514	9.15776630355689	10.1197425735927	8.86427585552584	8.7298974049443	9.8763697272367	10.2217632522161	9.26170669982671	9.81778999627004	9.44047345421924	9.33188307518082	9.96012748156063	9.05044987736833	9.26883354365094	9.71806416971314	9.89345652282919	10.1020443858107	9.94017997271041	9.32334284749893	9.29846267296293	9.68672915323424	9.0808157456404	10.1833598429811	9.02872532190704	9.77853382644398	9.6454258367431	9.61009341391445	9.57326209719799	9.06684044924172	9.56076819456302	9.50859214233064	9.57411700164807	9.18017185070358	9.88817390370921	9.25005848195646	9.59627713483931	10.1218083896987	9.67655960268702	10.179709642577	10.0083697934427	9.87119381846082	9.96062147720369	9.70804130332421	9.79189012868275	9.26730730051958	9.57205301823343	9.36133563584911	9.66304793348106	9.178143495606	9.24103981131941	9.17462813361078	9.83917511122241	9.51535697809171	9.55281705821589	9.30242706882658	9.61399420714694	9.46247387156668	9.7222595260083	9.4971735930105	8.57155360669875	9.24175965245512	9.6731412299958	8.77386060951232	9.14606955291166	9.85839499080412	9.89254252627392	8.57356773544393	9.07184184296382	9.53928589379244	9.20702588106684	9.40360554371589	9.14112188303911	9.48595359595044	9.97697339809603	9.94202982034468	10.0756755839722	9.72133358823177	10.0479352849958	9.26581895765877	9.62163379249455	9.21714549145442	9.97297922577928	9.18599322774967	9.06679148547884	8.86253494092118	9.66752699879006	9.375913403172	10.0397358010359	9.80565416870112	10.0868153139965	9.66655651304458	9.75294882500849	10.3062550450888	9.82010223551102
205649_s_at	3.94864851039538	4.08174169084386	4.13305612985372	4.17041518216685	4.01902106038813	4.15864064564453	4.30837829800939	4.91394623523566	4.10438095807865	4.17842152294587	4.16795101651932	4.47076001675278	3.95849219542437	4.15876518372712	4.12049178773088	4.4223181240752	4.08912062932913	4.26097869603765	4.2404593810534	4.03443573716394	8.08267422158078	4.42228029647017	3.92072153846913	4.03350840220202	4.11280471318573	3.95878186704754	4.34894521463914	4.24156148067142	4.00997084445075	4.09805347156655	3.82764385439948	4.20742530602227	4.30271868897232	4.55614026031797	4.44353050058975	4.12918025012475	3.98374229781343	3.78194755398355	4.03287648742795	4.33528264321459	4.34736882103251	4.07237229500089	4.03620893892444	4.03239714668386	4.01164827289749	4.92788799171694	4.08731619662167	4.07706363304545	4.02801198342231	4.08486659565358	4.1819499604733	4.99553331407093	4.18859963935685	8.13362186209743	4.03842766841763	4.13462390121211	5.07550980025224	3.94465954145733	3.94571099385362	4.2559486647261	4.36677851494353	3.93546978022623	8.97246212643099	4.76060548049411	3.9926255638232	3.91915864897862	4.28994749796554	3.99075588158022	4.08801719610369	3.99850724880228	3.96897510612235	4.03880811053642	3.91192195209696	3.93425520175458	4.03649263378107	4.33289228950585	4.18774969391771	3.94101708191918	4.47437674901174	8.57448338837506	7.47193651782875	4.23115590482023	4.48124080229659	4.08430233618531	4.0247940889466	4.01196919746326	4.15521121847747	4.18868069797742	4.32871266938295	7.82694539571861	4.42584220004888	3.89879089685437	4.23856809318217	4.12775838930914	3.80562878941091	4.05082194911455	8.9921572180542	3.88360283351711	4.38775698433003	8.47152928218233	4.1662113720189	3.90088137373361	3.88823352011521	3.85720616029767	4.2152103743136	4.08649124304069	3.95313812443234
219756_s_at	4.98349388316618	5.24543112246372	5.93106648895868	5.0053085287422	6.18538891158573	5.2210495645626	5.81397597171771	5.08223824553258	6.27070817105067	5.31934078333424	5.63296677189586	5.57421533941267	5.62724849178926	5.21619012902473	6.07148631006393	5.40242040698626	5.64950703831786	5.47752524062636	5.18786902596938	5.74887465512318	5.38295274518706	5.18181698378723	5.33440620469856	5.23873657156478	5.19382117058469	5.41918285435149	5.17248489044086	5.92086549037676	5.36403884357598	5.51101608074595	5.28463257850991	5.42057877165121	5.86390230436012	5.28592724157219	5.18580387218536	5.48054849346948	5.30308200142053	5.32471740850289	4.90435375478886	5.69562773569732	5.15290338945785	5.26431257744188	5.29427769597468	5.56893297926212	5.33224321553825	6.51116998637134	5.79920309887655	5.05534279214281	5.2901921392859	6.5255103904367	5.1584982186281	5.41238130474912	5.37525139401829	5.99194971834561	5.58273891382464	5.02384547015975	5.34778159343294	5.5196388423111	5.29851683390487	6.04150966488266	5.28701687735956	6.71062856909769	6.07786970181683	5.24663396659402	5.23740593873436	5.16655613570671	5.24480270528092	5.10959767705805	5.28139335850613	6.00291355915892	5.51375034585764	5.27454900601466	6.50457647543356	5.71772824732147	5.84438204324915	6.09998486873572	5.36889693743884	5.24012271327456	5.65332464178042	6.09201569584901	5.8630831998691	5.19564219913676	5.03001199871643	5.20290270927547	5.30133822254495	5.15530193932243	5.61693518807684	5.66992667843526	5.21007251938998	5.5447750214558	5.51284123161432	6.18203922983407	5.21020823943709	6.46754146485541	5.42865313443689	6.66513849788532	6.44961449340349	5.42464603082374	5.56117022160671	6.34367005816093	5.51915551054752	5.42193328075725	5.08209615180058	6.84932256136053	5.77215390880562	5.23004570487683	5.46312254233062
